tweet_id,retweet_count,favorite_count
732585889486888962,798,3769
732375214819057664,2600,8299
732005617171337216,5607,15299
731285275100512256,1010,3573
731156023742988288,1310,3927
730924654643314689,2045,6298
730573383004487680,2213,5037
730427201120833536,1082,3570
730211855403241472,1085,3921
730196704625098752,1988,4985
729854734790754305,1166,4141
729838605770891264,396,1755
729823566028484608,1280,4086
729463711119904772,2393,5935
729113531270991872,335,1928
728986383096946689,843,3230
728760639972315136,1764,4791
728751179681943552,700,2846
728653952833728512,1068,3389
728409960103686147,2069,5036
728387165835677696,989,3768
728046963732717569,1220,4421
728035342121635841,1716,4669
728015554473250816,1139,4206
727685679342333952,656,3017
727644517743104000,1804,6026
727524757080539137,1263,4572
727314416056803329,770,3418
727286334147182592,839,3115
727175381690781696,1426,3995
727155742655025152,1370,3730
726935089318363137,2530,7061
726887082820554753,1560,3927
726828223124897792,1032,3647
726224900189511680,1180,4516
725842289046749185,2739,7220
725786712245440512,1406,4259
725729321944506368,1844,5317
725458796924002305,635,1442
724983749226668032,1347,3807
724771698126512129,659,2429
724405726123311104,1688,5412
724049859469295616,1828,4429
724046343203856385,577,2721
724004602748780546,1613,4288
723912936180330496,1270,3986
723688335806480385,3052,7860
723673163800948736,919,3090
723179728551723008,1921,5411
722974582966214656,1606,4202
722613351520608256,1684,5087
721503162398597120,1918,4739
721001180231503872,632,2590
720785406564900865,791,3192
720775346191278080,688,2546
720415127506415616,1546,4230
720389942216527872,2585,6532
720340705894408192,1007,2939
720059472081784833,1149,3971
720043174954147842,2067,5021
719991154352222208,1790,4949
719704490224398336,1486,4662
719551379208073216,1973,5175
719367763014393856,763,2861
719339463458033665,1283,4518
719332531645071360,982,3500
718971898235854848,1115,3567
718939241951195136,1815,5371
718631497683582976,8295,19300
718613305783398402,496,2492
718540630683709445,1046,2533
718460005985447936,540,2766
718454725339934721,1547,4971
718246886998687744,515,1977
718234618122661888,1033,3973
717841801130979328,615,2519
717790033953034240,1151,2951
717537687239008257,1894,5898
717428917016076293,463,1651
717421804990701568,868,3227
717047459982213120,1983,6432
717009362452090881,1001,3330
716802964044845056,1215,4398
716791146589110272,1577,7455
716730379797970944,442,1265
716447146686459905,6077,13387
716439118184652801,217,2426
716285507865542656,1110,2841
716080869887381504,1968,6897
715928423106027520,902,3264
715758151270801409,1477,3809
715733265223708672,1733,4776
715704790270025728,583,2872
715696743237730304,1331,4001
715680795826982913,1668,4427
715360349751484417,1616,5599
715342466308784130,712,3107
715220193576927233,673,2477
715200624753819648,1941,5255
715009755312439296,1272,4272
714982300363173890,1063,3835
714962719905021952,4412,7535
714957620017307648,1453,4223
714631576617938945,1028,3343
714606013974974464,948,3721
714485234495041536,1184,2758
714258258790387713,736,3099
714251586676113411,853,3354
714214115368108032,902,2330
714141408463036416,1441,4413
713919462244790272,800,3370
713909862279876608,550,1966
713900603437621249,758,2911
713761197720473600,1417,4991
713411074226274305,1331,4529
713177543487135744,2919,7400
713175907180089344,1507,4576
712809025985978368,6915,19007
712717840512598017,5148,12658
712668654853337088,1247,4270
712438159032893441,1604,5459
712309440758808576,25,248
712097430750289920,1070,3881
712092745624633345,917,3013
712085617388212225,498,3339
712065007010385924,649,2320
711998809858043904,130,0
711968124745228288,2384,8268
711743778164514816,1014,2921
711732680602345472,4251,9105
711694788429553666,18914,33680
711652651650457602,942,3956
711363825979756544,1170,3756
711306686208872448,748,3395
711008018775851008,630,3066
710997087345876993,1422,4679
710844581445812225,715,2613
710833117892898816,551,2759
710658690886586372,577,2370
710609963652087808,2444,4917
710588934686908417,1923,4662
710296729921429505,762,2436
710283270106132480,534,2199
710272297844797440,1283,4650
710269109699739648,1162,2457
710153181850935296,917,2982
710140971284037632,910,2842
710117014656950272,2051,5643
709918798883774466,1091,3064
709901256215666688,104,692
709852847387627521,1234,3600
709566166965075968,1240,3629
709556954897764353,1097,3375
709519240576036864,241,1529
709449600415961088,591,2289
709409458133323776,704,2688
709225125749587968,587,2465
709207347839836162,6008,12893
709198395643068416,664,2487
709179584944730112,688,2057
709158332880297985,429,2098
709042156699303936,1691,4876
708853462201716736,675,1838
708845821941387268,923,3070
708834316713893888,518,1724
708810915978854401,7146,16924
708738143638450176,843,2815
708711088997666817,745,2613
708479650088034305,696,2620
708469915515297792,842,3169
708400866336894977,10424,16418
708356463048204288,1365,3688
708349470027751425,759,2412
708149363256774660,1595,4390
708130923141795840,870,3479
708119489313951744,1009,2757
708109389455101952,558,1986
708026248782585858,1983,4487
707995814724026368,1161,3220
707983188426153984,2,51
707969809498152960,997,2772
707776935007539200,981,3371
707741517457260545,631,2557
707738799544082433,2551,4197
707693576495472641,1031,3514
707629649552134146,910,2641
707610948723478529,6580,17413
707420581654872064,714,2337
707411934438625280,613,2346
707387676719185920,1334,3596
707377100785885184,1113,3366
707315916783140866,661,2538
707297311098011648,818,2851
707059547140169728,696,2652
707038192327901184,812,2245
707021089608753152,1416,4192
707014260413456384,610,2364
706904523814649856,8100,14972
706901761596989440,614,2121
706681918348251136,1001,3415
706644897839910912,1130,2646
706593038911545345,649,2216
706538006853918722,1466,3554
706516534877929472,1059,3180
706346369204748288,954,3540
706310011488698368,8223,21939
706291001778950144,484,1746
706265994973601792,957,2806
706169069255446529,2294,4018
706166467411222528,1654,5294
706153300320784384,392,1523
705975130514706432,757,3191
705970349788291072,918,3231
705898680587526145,571,2423
705786532653883392,536,2000
705591895322394625,1187,3255
705475953783398401,947,3026
705442520700944385,1681,4555
705428427625635840,1741,3909
705239209544720384,772,3077
705223444686888960,823,2640
705102439679201280,527,2209
705066031337840642,631,2233
704871453724954624,1151,4388
704859558691414016,562,2312
704847917308362754,1586,5233
704819833553219584,1020,2714
704761120771465216,2993,6802
704499785726889984,1037,3005
704491224099647488,83,779
704480331685040129,1095,3476
704364645503647744,3674,8220
704347321748819968,359,1628
704134088924532736,479,1546
704113298707505153,583,1897
704054845121142784,941,3008
703774238772166656,480,1885
703769065844768768,1178,3373
703631701117943808,705,2664
703611486317502464,1572,3957
703425003149250560,1417,3891
703407252292673536,718,2522
703382836347330562,1171,3601
703356393781329922,398,1962
703268521220972544,561,2021
703079050210877440,3196,7602
703041949650034688,12941,27075
702932127499816960,745,2663
702899151802126337,471,1648
702684942141153280,1108,3319
702671118226825216,574,2260
702598099714314240,3548,12515
702539513671897089,989,2952
702332542343577600,1611,3272
702321140488925184,1072,3365
702276748847800320,788,2538
702217446468493312,1383,4931
701981390485725185,1027,3546
701952816642965504,1057,3930
701889187134500865,1434,3636
701805642395348998,1742,3527
701601587219795968,474,2142
701570477911896070,956,2891
701545186879471618,634,2726
701214700881756160,5281,12561
700890391244103680,588,2273
700864154249383937,637,2661
700847567345688576,518,2514
700796979434098688,986,2505
700747788515020802,9664,23513
700518061187723268,824,2695
700505138482569216,591,2345
700462010979500032,1854,4240
700167517596164096,771,2715
700151421916807169,693,2299
700143752053182464,2826,7738
700062718104104960,716,2724
700029284593901568,603,2130
700002074055016451,1382,3409
699801817392291840,987,3143
699788877217865730,519,2297
699779630832685056,1286,2833
699775878809702401,623,2008
699691744225525762,4779,10542
699446877801091073,2699,6101
699434518667751424,526,2218
699423671849451520,338,1413
699413908797464576,636,2133
699370870310113280,452,1939
699323444782047232,896,3253
699088579889332224,653,2300
699079609774645248,678,2515
699072405256409088,1228,3077
699060279947165696,1866,3873
699036661657767936,1233,2675
698989035503689728,1012,3467
698953797952008193,935,2779
698907974262222848,646,2611
698710712454139905,703,2534
698703483621523456,394,1494
698635131305795584,351,1327
698549713696649216,641,2393
698355670425473025,465,1921
698342080612007937,981,2323
698262614669991936,2067,4886
698195409219559425,6168,17247
698178924120031232,767,2893
697995514407682048,343,1564
697990423684476929,1336,3375
697943111201378304,708,2457
697881462549430272,1225,3101
697630435728322560,555,1801
697616773278015490,1040,3243
697596423848730625,1302,3116
697575480820686848,513,2099
697516214579523584,1163,2131
697482927769255936,695,2483
697463031882764288,1428,3510
697270446429966336,1936,4813
697259378236399616,1037,3381
697255105972801536,1201,3107
697242256848379904,691,2583
696900204696625153,1052,3263
696894894812565505,694,2407
696886256886657024,1867,5002
696877980375769088,727,2510
696754882863349760,370,1526
696744641916489729,970,2125
696713835009417216,669,2440
696518437233913856,1764,4017
696490539101908992,147,1249
696488710901260288,1061,2612
696405997980676096,1187,3292
696100768806522880,680,1988
695816827381944320,1207,3093
695794761660297217,806,3255
695767669421768709,770,1922
695629776980148225,2169,4703
695446424020918272,1880,4507
695409464418041856,3702,8904
695314793360662529,1508,3736
695095422348574720,638,2708
695074328191332352,1140,2925
695064344191721472,617,1641
695051054296211456,810,2738
694925794720792577,945,2766
694905863685980160,963,2828
694669722378485760,14912,36776
694356675654983680,294,1547
694352839993344000,637,2098
694342028726001664,495,1610
694329668942569472,517,2056
694206574471057408,2097,4285
694183373896572928,964,3029
694001791655137281,1062,3490
693993230313091072,416,1924
693942351086120961,381,1786
693647888581312512,609,2769
693644216740769793,129,1379
693642232151285760,426,2608
693629975228977152,819,2517
693622659251335168,380,1584
693590843962331137,2037,5196
693582294167244802,262,1693
693486665285931008,654,1830
693280720173801472,1274,3461
693267061318012928,839,2452
693262851218264065,516,2285
693231807727280129,756,2946
693155686491000832,3322,8089
693109034023534592,641,1769
693095443459342336,479,1917
692919143163629568,777,2736
692905862751522816,906,2503
692901601640583168,622,1822
692894228850999298,833,2341
692828166163931137,910,2960
692752401762250755,3760,7015
692568918515392513,1591,4475
692535307825213440,1410,3273
692530551048294401,427,1892
692423280028966913,238,1519
692417313023332352,3597,9583
692187005137076224,847,2596
692158366030913536,815,2204
692142790915014657,407,1690
692041934689402880,1311,3493
692017291282812928,991,2944
691820333922455552,1723,4064
691793053716221953,4365,8361
691756958957883396,1049,2954
691675652215414786,524,2003
691483041324204033,579,2448
691459709405118465,1184,4159
691444869282295808,874,2727
691416866452082688,7905,19866
691321916024623104,677,2643
691096613310316544,909,3044
691090071332753408,347,1761
690989312272396288,2975,6065
690959652130045952,1297,3687
690938899477221376,2056,4233
690932576555528194,1063,3381
690735892932222976,1307,3892
690728923253055490,536,2239
690690673629138944,830,2390
690649993829576704,288,1347
690607260360429569,17,300
690597161306841088,630,2021
690400367696297985,469,1929
690374419777196032,877,3351
690360449368465409,919,2727
690348396616552449,535,1552
690248561355657216,429,1725
690021994562220032,1066,2872
690015576308211712,761,2579
690005060500217858,1748,3768
689999384604450816,384,1469
689993469801164801,467,1500
689977555533848577,466,1408
689905486972461056,719,2502
689877686181715968,1217,3113
689835978131935233,772,2222
689661964914655233,957,3298
689659372465688576,4024,10655
689623661272240129,661,2292
689599056876867584,5732,11970
689557536375177216,472,2109
689517482558820352,1482,3497
689289219123089408,974,2317
689283819090870273,1145,3378
689280876073582592,738,2043
689275259254616065,249,1186
689255633275777024,1118,2629
689154315265683456,1028,3158
689143371370250240,526,2066
688916208532455424,903,2803
688908934925697024,804,2176
688898160958271489,817,2160
688894073864884227,718,2302
688828561667567616,384,1417
688804835492233216,198,990
688789766343622656,681,2282
688547210804498433,725,2687
688519176466644993,752,2385
688385280030670848,4613,9556
688211956440801280,860,2295
688179443353796608,605,2184
688116655151435777,806,2914
688064179421470721,370,1783
687841446767013888,2612,5622
687826841265172480,1171,2814
687818504314159109,987,2554
687807801670897665,734,2461
687732144991551489,683,1810
687704180304273409,867,2504
687664829264453632,523,1994
687494652870668288,591,1961
687480748861947905,249,1646
687476254459715584,552,2038
687460506001633280,561,2121
687399393394311168,643,1954
687317306314240000,9474,20706
687312378585812992,1959,4486
687127927494963200,2373,5616
687124485711986689,515,2236
687109925361856513,2555,5980
687102708889812993,1015,2409
687096057537363968,623,2312
686947101016735744,3300,8859
686760001961103360,1427,3627
686749460672679938,1504,3580
686730991906516992,1239,4266
686683045143953408,833,2905
686618349602762752,1408,3797
686606069955735556,558,1955
686394059078897668,708,1788
686386521809772549,908,3352
686377065986265092,586,2275
686358356425093120,701,2254
686286779679375361,1717,4113
686050296934563840,746,2265
686035780142297088,123,1190
686034024800862208,1197,3207
686007916130873345,430,2563
686003207160610816,662,1878
685973236358713344,539,2174
685943807276412928,619,1674
685906723014619143,3010,7726
685681090388975616,129,2088
685667379192414208,594,2415
685663452032069632,1516,3352
685641971164143616,810,3020
685547936038666240,16260,33903
685532292383666176,1204,3124
685325112850124800,4129,9746
685321586178670592,669,2727
685315239903100929,1105,3440
685307451701334016,459,2132
685268753634967552,1243,3195
685198997565345792,692,2406
685169283572338688,1478,4225
684969860808454144,387,2437
684959798585110529,3237,7004
684940049151070208,1080,3316
684926975086034944,481,3598
684914660081053696,1521,3609
684902183876321280,553,1932
684880619965411328,852,2163
684830982659280897,22444,36055
684800227459624960,1041,2800
684594889858887680,3650,9180
684588130326986752,1458,4228
684567543613382656,1274,3102
684538444857667585,987,2722
684481074559381504,1212,3994
684460069371654144,575,2039
684241637099323392,3411,8392
684225744407494656,217,1270
684222868335505415,1420,3937
684200372118904832,1066,2226
684195085588783105,536,1969
684188786104872960,1222,3588
684177701129875456,691,2070
684147889187209216,1558,3063
684122891630342144,488,2060
684097758874210310,1484,4233
683857920510050305,1153,3915
683852578183077888,363,1984
683849932751646720,1004,2682
683834909291606017,1150,2703
683828599284170753,1101,2888
683773439333797890,1403,3432
683742671509258241,3447,6685
683515932363329536,3008,7553
683498322573824003,997,3259
683481228088049664,1033,2720
683462770029932544,699,2494
683449695444799489,1663,4010
683391852557561860,2473,7853
683357973142474752,966,3012
683142553609318400,1079,2968
683111407806746624,941,3498
683098815881154561,683,2228
683078886620553216,581,2040
683030066213818368,760,2217
682962037429899265,17276,37987
682808988178739200,184,1827
682788441537560576,1153,2541
682750546109968385,455,1563
682697186228989953,373,1349
682662431982772225,1125,3141
682638830361513985,628,2118
682429480204398592,1205,3527
682406705142087680,1825,7798
682393905736888321,705,2299
682389078323662849,483,1711
682303737705140231,1036,3151
682259524040966145,1254,4276
682242692827447297,1219,3346
682088079302213632,10256,18819
682059653698686977,1755,5088
682047327939461121,993,3282
682032003584274432,2095,6772
682003177596559360,1581,3233
681981167097122816,1072,2882
681891461017812993,849,2538
681694085539872773,4211,13140
681679526984871937,464,1815
681654059175129088,962,2712
681610798867845120,488,1963
681579835668455424,1348,3645
681523177663676416,6002,14708
681340665377193984,292,1685
681339448655802368,4225,9555
681320187870711809,774,2719
681302363064414209,1885,4061
681297372102656000,996,3296
681281657291280384,1137,3308
681261549936340994,286,1498
681242418453299201,557,1528
681231109724700672,504,2470
681193455364796417,1537,3806
680970795137544192,686,2487
680959110691590145,2069,4694
680940246314430465,1087,3295
680934982542561280,450,2131
680913438424612864,642,2468
680889648562991104,379,1811
680836378243002368,1373,3553
680805554198020098,685,2212
680801747103793152,845,2438
680798457301471234,1073,2925
680609293079592961,733,2707
680583894916304897,1384,3723
680497766108381184,1981,4350
680494726643068929,502,1766
680473011644985345,767,2617
680440374763077632,523,1495
680221482581123072,302,1501
680206703334408192,1218,2914
680191257256136705,522,2205
680176173301628928,1614,3999
680161097740095489,762,2388
680145970311643136,1807,3706
680130881361686529,981,2345
680115823365742593,935,2787
680100725817409536,1424,3670
680085611152338944,9264,13127
680070545539371008,907,2649
679877062409191424,673,2023
679872969355714560,688,2235
679862121895714818,647,2511
679854723806179328,1274,2932
679844490799091713,787,2429
679828447187857408,14482,37205
679777920601223168,1150,3166
679736210798047232,822,2146
679729593985699840,852,2219
679722016581222400,482,1694
679530280114372609,2152,4889
679527802031484928,747,2704
679511351870550016,1309,3454
679503373272485890,1521,3220
679475951516934144,657,2141
679462823135686656,19468,32494
679405845277462528,1241,2428
679158373988876288,8325,21911
679148763231985668,1064,2841
679132435750195208,1198,3040
679111216690831360,2640,6112
679062614270468097,8438,17432
679047485189439488,696,2299
679001094530465792,1268,2900
678991772295516161,1212,2367
678969228704284672,480,1686
678800283649069056,932,2639
678798276842360832,1210,3537
678774928607469569,942,2872
678767140346941444,1401,3623
678764513869611008,491,1678
678755239630127104,3386,7291
678740035362037760,1732,3844
678708137298427904,2498,5703
678675843183484930,1517,2926
678643457146150913,436,2093
678446151570427904,1611,4088
678424312106393600,2613,5537
678410210315247616,1873,4327
678399652199309312,32730,80893
678396796259975168,428,1623
678389028614488064,435,1909
678380236862578688,935,2492
678341075375947776,549,1764
678334497360859136,265,1329
678278586130948096,6256,11667
678255464182861824,378,1625
678023323247357953,393,1965
678021115718029313,6520,14011
677961670166224897,1732,3488
677918531514703872,425,1379
677895101218201600,2155,4928
677716515794329600,993,3120
677700003327029250,1487,3456
677698403548192770,331,1257
677687604918272002,867,2530
677673981332312066,1540,3391
677662372920729601,989,1974
677644091929329666,819,1892
677573743309385728,737,2169
677565715327688705,470,1323
677557565589463040,1184,2484
677547928504967168,3753,7041
677530072887205888,234,1091
677335745548390400,1836,3093
677334615166730240,296,1373
677331501395156992,241,1115
677328882937298944,1542,3694
677314812125323265,544,1672
677301033169788928,418,1256
677269281705472000,722,2032
677228873407442944,1678,3598
677187300187611136,945,2786
676975532580409345,1104,2831
676957860086095872,827,2261
676949632774234114,406,1331
676948236477857792,889,2211
676946864479084545,383,1746
676942428000112642,772,2109
676936541936185344,5014,12913
676916996760600576,1829,3015
676897532954456065,733,2286
676864501615042560,727,2129
676821958043033607,15957,23392
676819651066732545,684,1835
676811746707918848,432,1439
676776431406465024,2063,5080
676617503762681856,1002,2942
676613908052996102,203,1098
676606785097199616,448,1907
676603393314578432,389,1177
676593408224403456,2194,4640
676590572941893632,128,925
676588346097852417,806,2349
676582956622721024,286,1216
676575501977128964,1139,2624
676533798876651520,566,1898
676496375194980353,542,1540
676470639084101634,4775,11756
676440007570247681,681,1739
676430933382295552,352,1414
676263575653122048,562,2102
676237365392908289,297,1238
676219687039057920,31637,76483
676215927814406144,595,1765
676191832485810177,1055,2308
676146341966438401,669,1937
676121918416756736,1181,2182
676101918813499392,1186,2844
676098748976615425,1456,3045
676089483918516224,445,1331
675898130735476737,584,1640
675891555769696257,877,2153
675888385639251968,976,2410
675878199931371520,1421,4212
675870721063669760,580,1653
675853064436391936,1321,2716
675849018447167488,149,943
675845657354215424,901,2297
675822767435051008,548,1538
675820929667219457,236,1057
675798442703122432,3453,10360
675781562965868544,484,1640
675740360753160193,352,1180
675710890956750848,833,1906
675707330206547968,702,1995
675706639471788032,100,649
675534494439489536,426,1837
675531475945709568,390,1195
675522403582218240,294,1049
675517828909424640,468,1298
675501075957489664,5917,17293
675497103322386432,1319,3164
675489971617296384,612,1310
675483430902214656,991,1848
675432746517426176,576,1533
675372240448454658,521,1700
675362609739206656,236,1057
675354435921575936,17251,32971
675349384339542016,2297,3949
675334060156301312,1309,2793
675166823650848770,1630,3636
675153376133427200,2625,6321
675149409102012420,1705,3756
675147105808306176,240,945
675146535592706048,316,1198
675145476954566656,916,2147
675135153782571009,500,1303
675113801096802304,797,1959
675111688094527488,258,971
675109292475830276,1148,2811
675047298674663426,333,1067
675015141583413248,1205,2721
675006312288268288,231,994
675003128568291329,477,1568
674999807681908736,1112,2259
674805413498527744,359,861
674800520222154752,871,3035
674793399141146624,1097,2517
674790488185167872,252,1112
674788554665512960,211,820
674781762103414784,1216,2009
674774481756377088,480,1123
674767892831932416,797,1833
674764817387900928,242,789
674754018082705410,453,1365
674752233200820224,472,1462
674743008475090944,559,1409
674742531037511680,51,489
674739953134403584,395,1110
674737130913071104,94,646
674690135443775488,470,1149
674670581682434048,658,1606
674664755118911488,257,924
674646392044941312,500,1445
674644256330530816,270,1025
674638615994089473,589,1689
674632714662858753,584,1510
674606911342424069,101,942
674468880899788800,2061,6246
674447403907457024,357,1063
674436901579923456,396,1116
674422304705744896,542,1441
674416750885273600,142,681
674410619106390016,472,1203
674394782723014656,581,1513
674372068062928900,320,849
674330906434379776,74,564
674318007229923329,521,1425
674307341513269249,7014,11352
674291837063053312,5934,14766
674271431610523648,738,1577
674269164442398721,227,908
674265582246694913,856,1656
674262580978937856,459,1304
674255168825880576,557,1465
674082852460433408,172,756
674075285688614912,292,985
674063288070742018,2224,6370
674053186244734976,1311,3325
674051556661161984,492,1446
674045139690631169,645,1423
674042553264685056,130,725
674038233588723717,417,1104
674036086168010753,213,850
674024893172875264,1227,1789
674019345211760640,302,1130
674014384960745472,644,1562
674008982932058114,357,1199
673956914389192708,965,1950
673919437611909120,375,1170
673906403526995968,1636,3195
673887867907739649,254,928
673716320723169284,752,3077
673715861853720576,2082,3539
673711475735838725,302,1038
673709992831262724,277,847
673708611235921920,288,1080
673707060090052608,395,1098
673705679337693185,406,1250
673700254269775872,570,1440
673697980713705472,1954,3798
673689733134946305,656,1734
673688752737402881,500,1267
673686845050527744,444,1435
673680198160809984,472,1372
673662677122719744,366,1252
673656262056419329,243,719
673636718965334016,361,1099
673612854080196609,726,1595
673583129559498752,364,1184
673580926094458881,274,834
673576835670777856,564,1386
673363615379013632,307,1021
673359818736984064,673,1449
673355879178194945,574,1487
673352124999274496,537,1652
673350198937153538,216,745
673345638550134785,1273,2500
673343217010679808,272,967
673342308415348736,588,1268
673320132811366400,7937,13432
673317986296586240,261,875
673295268553605120,3168,7509
673270968295534593,368,1058
673240798075449344,734,1415
673213039743795200,844,2240
673148804208660480,632,1679
672997845381865473,725,1967
672995267319328768,294,949
672988786805112832,295,980
672984142909456390,545,1252
672980819271634944,1014,1818
672975131468300288,904,1672
672970152493887488,359,941
672968025906282496,547,1308
672964561327235073,640,1412
672902681409806336,508,1358
672898206762672129,427,903
672884426393653248,838,1540
672877615439593473,364,1029
672834301050937345,568,1307
672828477930868736,494,1251
672640509974827008,324,973
672622327801233409,491,1296
672614745925664768,586,1217
672609152938721280,388,1107
672604026190569472,401,1105
672594978741354496,608,1322
672591762242805761,334,946
672591271085670400,184,720
672538107540070400,365,1025
672523490734551040,172,633
672488522314567680,440,1104
672482722825261057,598,1127
672481316919734272,124,716
672475084225949696,700,1423
672466075045466113,536,1351
672272411274932228,3373,6425
672267570918129665,618,1490
672264251789176834,338,1135
672256522047614977,1544,2799
672254177670729728,743,1423
672248013293752320,607,1713
672245253877968896,160,680
672239279297454080,322,890
672231046314901505,1010,1825
672222792075620352,214,779
672205392827572224,1158,2254
672169685991993344,369,1011
672160042234327040,357,871
672139350159835138,702,1743
672125275208069120,1144,2392
672095186491711488,371,1001
672082170312290304,365,935
672068090318987265,518,1285
671896809300709376,4154,8469
671891728106971137,576,1326
671882082306625538,1380,3449
671879137494245376,676,1409
671874878652489728,555,1242
671866342182637568,493,1109
671855973984772097,440,903
671789708968640512,3482,7036
671768281401958400,512,1185
671763349865160704,918,1671
671744970634719232,775,1350
671743150407421952,235,743
671735591348891648,750,1435
671729906628341761,4340,8464
671561002136281088,7214,12750
671550332464455680,208,907
671547767500775424,599,1346
671544874165002241,1045,1967
671542985629241344,563,1087
671538301157904385,398,924
671536543010570240,405,1162
671533943490011136,581,1012
671528761649688577,262,838
671520732782923777,529,1397
671518598289059840,292,951
671511350426865664,718,1598
671504605491109889,3536,6973
671497587707535361,444,907
671488513339211776,467,1008
671486386088865792,201,576
671485057807351808,232,758
671390180817915904,737,1429
671362598324076544,295,1099
671357843010908160,148,397
671355857343524864,115,480
671347597085433856,426,951
671186162933985280,209,734
671182547775299584,344,1113
671166507850801152,350,867
671163268581498880,1103,1652
671159727754231808,82,370
671154572044468225,218,709
671151324042559489,153,665
671147085991960577,224,666
671141549288370177,657,1153
671138694582165504,401,915
671134062904504320,196,744
671122204919246848,2509,3478
671115716440031232,777,1364
671109016219725825,438,1135
670995969505435648,292,1102
670842764863651840,8673,24488
670840546554966016,193,589
670838202509447168,692,1101
670833812859932673,123,440
670832455012716544,217,728
670826280409919488,4038,5507
670823764196741120,187,768
670822709593571328,94,605
670815497391357952,1534,3156
670811965569282048,271,1120
670807719151067136,492,1151
670804601705242624,958,1942
670803562457407488,87,340
670797304698376195,238,735
670792680469889025,277,824
670789397210615808,243,656
670786190031921152,201,600
670783437142401025,389,817
670782429121134593,769,1549
670780561024270336,287,781
670778058496974848,72,325
670764103623966721,417,1064
670755717859713024,109,436
670733412878163972,511,957
670727704916926465,360,819
670717338665226240,496,1199
670704688707301377,372,766
670691627984359425,244,590
670679630144274432,279,745
670676092097810432,42,245
670668383499735048,5014,10651
670474236058800128,745,1506
670468609693655041,86,350
670465786746662913,551,971
670452855871037440,204,545
670449342516494336,656,1188
670444955656130560,1978,6693
670442337873600512,199,639
670435821946826752,513,1048
670434127938719744,647,1392
670433248821026816,114,327
670428280563085312,620,1370
670427002554466305,162,521
670421925039075328,628,1297
670420569653809152,314,626
670417414769758208,316,567
670411370698022913,889,2008
670408998013820928,223,554
670403879788544000,155,431
670385711116361728,204,551
670374371102445568,269,745
670361874861563904,66,327
670338931251150849,110,421
670319130621435904,1223,3856
670303360680108032,130,427
670290420111441920,284,698
670093938074779648,333,1020
670086499208155136,250,693
670079681849372674,1226,2215
670073503555706880,783,1568
670069087419133954,237,623
670061506722140161,338,762
670055038660800512,332,667
670046952931721218,173,643
670040295598354432,110,751
670037189829525505,273,585
670003130994700288,92,332
669993076832759809,84,325
669972011175813120,159,444
669970042633789440,59,302
669942763794931712,161,500
669926384437997569,101,370
669923323644657664,55,231
669753178989142016,398,804
669749430875258880,65,264
669684865554620416,89,512
669683899023405056,111,386
669682095984410625,134,347
669680153564442624,288,661
669661792646373376,432,799
669625907762618368,1809,3509
669603084620980224,364,943
669597912108789760,151,512
669583744538451968,923,1485
669573570759163904,139,431
669571471778410496,1015,1582
669567591774625800,55,233
669564461267722241,123,382
669393256313184256,75,363
669375718304980992,728,1323
669371483794317312,179,496
669367896104181761,153,458
669363888236994561,224,615
669359674819481600,122,370
669354382627049472,1277,2693
669353438988365824,263,639
669351434509529089,185,434
669328503091937280,419,1015
669327207240699904,115,573
669324657376567296,207,495
669216679721873412,404,1186
669214165781868544,165,436
669203728096960512,474,999
669037058363662336,311,648
669015743032369152,374,735
669006782128353280,249,573
669000397445533696,6350,20787
668994913074286592,227,439
668992363537309700,344,740
668989615043424256,328,677
668988183816871936,466,892
668986018524233728,169,551
668981893510119424,304,533
668979806671884288,350,794
668975677807423489,575,1298
668967877119254528,22,146
668960084974809088,236,698
668955713004314625,72,277
668932921458302977,58,262
668902994700836864,102,316
668892474547511297,152,395
668872652652679168,300,519
668852170888998912,166,451
668826086256599040,136,430
668815180734689280,267,570
668779399630725120,373,705
668655139528511488,219,528
668645506898350081,523,882
668643542311546881,529,871
668641109086707712,538,1072
668636665813057536,485,1033
668633411083464705,1620,2786
668631377374486528,314,708
668627278264475648,114,314
668625577880875008,131,384
668623201287675904,761,1412
668620235289837568,41,199
668614819948453888,313,610
668587383441514497,1066,1666
668567822092664832,52,242
668544745690562560,220,509
668542336805281792,215,449
668537837512433665,73,250
668528771708952576,224,454
668507509523615744,104,321
668496999348633600,130,410
668484198282485761,233,420
668480044826800133,146,456
668466899341221888,515,876
668297328638447616,294,614
668291999406125056,29,239
668286279830867968,135,500
668274247790391296,228,814
668268907921326080,233,549
668256321989451776,607,1294
668248472370458624,480,974
668237644992782336,2827,6146
668226093875376128,102,297
668221241640230912,193,509
668204964695683073,193,553
668190681446379520,195,653
668171859951755264,192,484
668154635664932864,312,488
668142349051129856,280,567
668113020489474048,236,662
667937095915278337,779,1246
667924896115245057,113,297
667915453470232577,55,208
667911425562669056,302,487
667902449697558528,373,841
667886921285246976,1082,1869
667885044254572545,476,808
667878741721415682,116,388
667873844930215936,398,620
667866724293877760,1019,2983
667861340749471744,76,237
667832474953625600,61,290
667806454573760512,488,1046
667801013445750784,96,326
667793409583771648,329,693
667782464991965184,244,404
667773195014021121,55,234
667766675769573376,213,439
667728196545200128,147,376
667724302356258817,315,477
667550904950915073,34,0
667550882905632768,32,0
667549055577362432,2255,5729
667546741521195010,121,334
667544320556335104,520,853
667538891197542400,65,202
667534815156183040,524,808
